"Rank","Player","Year","Pos","Team","Draft Year","Draft Round","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age","Age","Weight (lb)","Height (in)",""
"","Larry Warford","2019","G","NO","2013","3","$3,100,000","$2,100,000","$8,325,000","0.044","$8,500,000","$8,500,000","4","$34,000,000","$29,640,012","2021","2017","25","28","317","6'3""",""
"","Rob Havenstein","2019","RT","LAR","2015","2","$2,500,000","$800,000","$8,300,000","0.044","$7,500,000","$8,125,000","4","$32,500,000","$15,657,768","2023","2018","25","27","330","6'8""",""
"","Laurent Duvernay-Tardif","2019","G","KC","2014","6","$6,203,000","$2,000,000","$8,253,000","0.044","$6,253,000","$8,472,600","5","$42,363,000","$21,958,300","2022","2017","25","28","321","6'5""",""
"","Joey Bosa","2019","DE","LAC","2016","1","$720,000","$4,254,308","$8,232,538","0.044","$3,978,230","$6,468,421","4","$25,873,685","$25,873,686","2021","2016","20","24","280","6'5""",""
"","Christian Kirksey","2019","ILB","CLE","2014","3","$7,000,000","$1,200,000","$8,200,000","0.034","$7,003,253","$9,500,000","4","$38,000,000","$24,158,907","2022","2017","24","27","233","6'2""",""
"","Robert Woods","2019","WR","LAR","2013","2","$6,000,000","$0","$8,175,000","0.043","$6,500,000","$6,800,000","5","$34,000,000","$27,356,792","2022","2017","24","27","195","6'0""",""
"","Corey Linsley","2019","C","GB","2014","5","$4,300,000","$2,000,000","$8,150,000","0.041","$6,150,000","$8,500,000","3","$25,500,000","$21,058,466","2021","2017","25","28","301","6'3""",""
"","Ezekiel Ansah","2019","DE","SEA","2013","1","$2,500,000","$3,500,000","$8,062,500","0.041","$8,062,500","$9,000,000","1","$9,000,000","$56,555,156","2020","2019","29","30","275","6'5""",""
"","Patrick Peterson","2019","CB","ARI","2011","1","$7,117,647","$0","$8,002,235","0.041","$7,380,977","$14,010,000","5","$70,050,000","$82,153,903","2021","2016","25","29","203","6'1""",""
"","Ja'Wuan James","2019","RT","DEN","2014","1","$5,000,000","$3,000,000","$8,000,000","0.041","$17,000,000","$12,750,000","4","$51,000,000","$34,769,398","2024","2019","26","27","312","6'6""",""
"","Jadeveon Clowney","2019","DE","SEA","2014","1","$8,000,000","$0","$8,000,000","0.041","$8,000,000","$15,000,000","1","$15,000,000","$50,583,998","2020","2019","25","26","255","6'5""",""
"","Gerald McCoy","2019","DE","CAR","2010","1","$3,000,000","$4,000,000","$8,000,000","0.042","$8,022,098","$8,000,000","1","$8,000,000","$118,135,131","2020","2019","30","31","295","6'4""",""
"","Avery Williamson","2019","ILB","NYJ","2014","5","$6,000,000","$2,000,000","$8,000,000","0.040","$6,000,000","$7,500,000","3","$22,500,000","$20,184,939","2021","2018","25","27","246","6'1""",""
"","Kenny Stills","2019","WR","HOU","2013","5","$7,975,000","$0","$7,975,000","0.037","$7,975,000","$8,000,000","4","$32,000,000","$28,350,452","2021","2017","24","27","202","6'1""",""
"","Mike Daniels","2019","DT","DET","2012","4","$7,800,000","$0","$7,968,750","0.041","$7,968,750","$8,100,000","1","$8,100,000","$44,102,496","2020","2019","29","30","310","6'0""",""
"","Maurkice Pouncey","2019","C","PIT","2010","1","$1,000,000","$3,000,000","$7,951,000","0.038","$12,882,352","$11,000,000","2","$22,000,000","$66,895,727","2022","2019","29","30","304","6'4""",""
"","Robert Quinn","2019","DE","DAL","2011","1","$5,294,118","$0","$7,922,907","0.040","$7,964,563","$8,000,000","1","$8,000,000","$69,576,770","2020","2019","28","29","257","6'4""",""
"","Mitchell Trubisky","2019","QB","CHI","2017","1","$645,000","$4,813,622","$7,917,933","0.041","$3,131,564","$7,258,106","4","$29,032,424","$24,635,710","2021","2017","22","25","215","6'2""",""
"","Jabaal Sheard","2019","DE","IND","2011","2","$7,500,000","$0","$7,906,250","0.033","$7,906,250","$8,500,000","3","$25,500,000","$41,261,389","2020","2017","27","30","268","6'3""",""
"","Everson Griffen","2019","DE","MIN","2010","4","$6,400,000","$400,000","$7,868,750","0.041","$7,468,750","$14,500,000","4","$58,000,000","$55,903,750","2023","2017","29","32","273","6'3""",""
"","Weston Richburg","2019","C","SF","2014","2","$5,500,000","$1,860,000","$7,858,927","0.034","$6,220,710","$9,500,000","5","$47,500,000","$28,192,671","2023","2018","26","28","290","6'4""",""
"","Henry Anderson","2019","DE","NYJ","2015","3","$2,000,000","$1,333,333","$7,833,333","0.039","$10,500,000","$8,400,000","3","$25,200,000","$14,569,617","2022","2019","27","28","301","6'6""",""
"","Nick Martin","2019","C","HOU","2016","2","$6,101,132","$1,668,177","$7,769,309","0.036","$11,101,132","$11,000,000","3","$33,000,000","$14,774,972","2023","2019","25","26","295","6'4""",""
"","Justin Pugh","2019","G","ARI","2013","1","$5,000,000","$2,000,000","$7,750,000","0.040","$5,779,866","$8,955,000","5","$44,775,000","$34,253,801","2023","2018","27","29","311","6'5""",""
"","Jason Pierre-Paul","2019","DE","TB","2010","1","$3,000,000","$0","$7,750,000","0.040","$7,750,000","$3,000,000","1","$3,000,000","$76,942,245","2020","2019","29","30","275","6'5""",""
"","Kawann Short","2019","DE","CAR","2013","2","$930,000","$4,000,000","$7,744,000","0.040","$13,002,644","$16,100,000","5","$80,500,000","$56,632,818","2022","2017","27","30","315","6'3""",""
"","Solomon Thomas","2019","DE","SF","2017","1","$645,000","$4,653,975","$7,678,465","0.033","$3,024,490","$7,038,592","4","$28,154,366","$23,850,138","2021","2017","21","24","280","6'3""",""
"","Justin Britt","2019","C","SEA","2014","2","$4,500,000","$1,250,000","$7,666,666","0.039","$4,750,000","$9,000,000","3","$27,000,000","$21,677,143","2021","2017","25","28","315","6'6""",""
"","Lane Johnson","2019","RT","PHI","2013","1","$805,000","$2,600,000","$7,656,911","0.039","$14,100,705","$18,000,000","4","$72,000,000","$59,091,625","2026","2019","28","29","317","6'6""",""
"","Danny Trevathan","2019","ILB","CHI","2012","6","$5,800,000","$1,250,000","$7,650,000","0.039","$6,417,038","$7,000,000","4","$28,000,000","$30,985,462","2020","2016","25","29","237","6'0""",""
"","Jake Matthews","2019","LT","ATL","2014","1","$2,125,000","$2,789,200","$7,589,200","0.040","$15,535,224","$14,500,000","5","$72,500,000","$51,454,874","2024","2018","25","27","309","6'5""",""
"","Sean Lee","2019","OLB","DAL","2010","2","$2,000,000","$0","$7,575,000","0.038","$4,524,196","$3,500,000","1","$3,500,000","$46,619,196","2020","2019","32","33","245","6'2""",""
"","Baker Mayfield","2019","QB","CLE","2018","1","$570,000","$5,462,360","$7,427,950","0.030","$1,996,971","$8,170,745","4","$32,682,980","$24,326,411","2023","2018","22","24","215","6'1""",""
"","Benardrick McKinney","2019","ILB","HOU","2015","2","$6,000,000","$750,000","$7,406,250","0.035","$6,656,250","$10,000,000","5","$50,000,000","$21,076,900","2022","2018","25","27","257","6'4""",""
"","Leonard Fournette","2019","RB","JAC","2017","1","$2,933,258","$4,471,516","$7,404,774","0.037","$2,933,258","$6,787,711","4","$27,150,842","$22,983,454","2021","2017","21","24","228","6'0""",""
"","Marcus Peters","2019","CB","BAL","2015","1","$5,382,059","$2,000,000","$7,382,059","0.039","$13,394,271","$14,000,000","3","$42,000,000","$26,102,410","2023","2019","25","26","195","6'0""",""
"","DaQuan Jones","2019","DT","TEN","2014","4","$6,000,000","$1,333,333","$7,333,333","0.034","$6,000,000","$7,000,000","3","$21,000,000","$17,963,673","2021","2018","26","28","322","6'4""",""
"","Za'Darius Smith","2019","OLB","GB","2015","4","$1,000,000","$5,000,000","$7,250,000","0.037","$22,250,000","$16,500,000","4","$66,000,000","$26,333,376","2023","2019","26","27","272","6'4""",""
"","Will Fuller","2019","WR","HOU","2016","1","$5,775,120","$1,398,057","$7,173,177","0.034","$5,775,120","$2,541,078","4","$10,164,313","$14,103,390","2021","2016","21","25","184","6'0""",""
"","Paul Richardson","2019","WR","WAS","2014","2","$4,850,000","$2,000,000","$7,162,500","0.037","$5,312,500","$8,000,000","5","$40,000,000","$21,744,929","2023","2018","25","27","175","6'0""",""
"","Myles Garrett","2019","DE","CLE","2017","1","$2,089,838","$5,064,501","$7,154,339","0.029","$2,105,605","$7,603,064","4","$30,412,255","$24,675,984","2022","2017","21","24","272","6'4""",""
"","Eric Fisher","2019","LT","KC","2013","1","$805,000","$2,550,000","$7,036,667","0.037","$10,850,000","$12,000,000","4","$48,000,000","$61,342,498","2022","2016","24","28","315","6'7""",""
"","Gabe Jackson","2019","G","OAK","2014","3","$6,750,000","$0","$7,000,000","0.036","$7,000,000","$11,000,000","5","$55,000,000","$30,475,119","2023","2017","25","28","335","6'3""",""
"","Brandon Carr","2019","CB","BAL","2008","5","$4,500,000","$1,000,000","$7,000,000","0.037","$6,024,053","$5,875,000","4","$23,500,000","$71,211,053","2021","2017","30","33","210","6'0""",""
"","Joel Bitonio","2019","G","CLE","2014","2","$6,500,000","$0","$7,000,000","0.029","$7,035,650","$8,527,463","6","$51,164,777","$28,997,348","2023","2017","25","28","320","6'4""",""
"","Jamison Crowder","2019","WR","NYJ","2015","4","$1,500,000","$1,000,000","$7,000,000","0.035","$9,000,000","$9,500,000","3","$28,500,000","$13,397,595","2022","2019","25","26","177","5'9""",""
"","Zach Fulton","2019","G","HOU","2014","6","$6,500,000","$0","$7,000,000","0.033","$7,000,000","$7,000,000","4","$28,000,000","$17,657,322","2022","2018","26","28","321","6'5""",""
"","Greg Olsen","2019","TE","CAR","2007","1","$1,900,000","$3,700,000","$6,975,000","0.036","$3,300,363","$8,550,000","2","$17,100,000","$63,270,363","2021","2018","32","34","255","6'5""",""
"","Corey Davis","2019","WR","TEN","2017","1","$645,000","$4,152,216","$6,925,830","0.032","$2,773,614","$6,348,672","4","$25,394,688","$21,466,785","2021","2017","21","24","209","6'3""",""
"","Eric Ebron","2019","TE","IND","2014","1","$5,250,000","$0","$6,921,875","0.029","$6,921,875","$6,500,000","2","$13,000,000","$25,953,036","2020","2018","24","26","253","6'4""",""
"","DeVante Parker","2019","WR","MIA","2015","1","$3,500,000","$1,900,000","$6,900,000","0.035","$14,500,000","$7,625,000","4","$30,500,000","$25,376,543","2024","2019","25","26","219","6'3""",""
"","Morgan Moses","2019","RT","WAS","2014","3","$4,750,000","$1,900,000","$6,900,000","0.036","$5,000,000","$7,700,000","5","$38,500,000","$22,169,179","2023","2017","25","28","330","6'6""",""
"","Sam Darnold","2019","QB","NYJ","2018","1","$570,000","$5,019,584","$6,874,479","0.034","$1,854,895","$7,561,929","4","$30,247,715","$22,413,233","2023","2018","20","22","225","6'3""",""
"","Devonta Freeman","2019","RB","ATL","2014","4","$3,750,000","$3,000,000","$6,750,000","0.036","$3,771,114","$8,250,000","5","$41,250,000","$24,249,435","2023","2017","24","27","206","5'8""",""
"","Ryan Kalil","2019","C","NYJ","2007","2","$2,400,000","$3,000,000","$6,712,500","0.033","$6,712,500","$8,400,000","1","$8,400,000","$77,647,500","2020","2019","33","34","300","6'2""",""
"","Micah Hyde","2019","SS","BUF","2013","5","$3,950,000","$1,600,000","$6,618,750","0.033","$5,058,716","$6,100,000","5","$30,500,000","$24,833,645","2022","2017","26","28","197","6'0""",""
"","Delanie Walker","2019","TE","TEN","2006","6","$4,080,000","$1,666,666","$6,515,416","0.030","$4,848,750","$8,500,000","2","$17,000,000","$48,690,653","2021","2018","33","35","242","6'1""",""
"","Frank Clark","2019","DE","KC","2015","2","$805,000","$5,200,000","$6,500,000","0.034","$17,800,000","$20,800,000","5","$104,000,000","$21,610,137","2024","2019","25","26","260","6'3""",""
"","Mitchell Schwartz","2019","RT","KC","2012","2","$930,000","$5,150,000","$6,430,000","0.034","$12,530,000","$8,151,667","3","$24,455,000","$37,500,840","2022","2019","29","30","320","6'5""",""
"","Trey Flowers","2019","DE","DET","2015","4","$805,000","$5,614,000","$6,419,000","0.033","$28,875,000","$18,000,000","5","$90,000,000","$33,027,357","2024","2019","25","26","265","6'2""",""
"","Greg Robinson","2019","LT","CLE","2014","1","$5,500,000","$0","$6,400,000","0.026","$6,423,196","$6,400,000","1","$6,400,000","$29,133,447","2020","2019","26","27","330","6'5""",""
"","Jordan Hicks","2019","ILB","ARI","2015","3","$2,000,000","$3,000,000","$6,400,000","0.033","$15,438,869","$8,500,000","4","$34,000,000","$19,785,582","2023","2019","27","28","236","6'1""",""
"","Rodger Saffold","2019","G","TEN","2010","2","$3,500,000","$2,375,000","$6,375,000","0.029","$13,500,000","$11,000,000","4","$44,000,000","$50,941,158","2023","2019","30","31","325","6'5""",""
"","Bobby McCain","2019","FS","MIA","2015","5","$5,600,000","$740,000","$6,340,000","0.032","$5,600,000","$6,750,000","4","$27,000,000","$11,808,288","2023","2018","24","26","192","5'9""",""
"","Ezekiel Elliott","2019","RB","DAL","2016","1","$752,137","$5,587,518","$6,339,655","0.032","$8,288,964","$15,000,000","6","$90,000,000","$28,832,974","2027","2019","23","24","228","6'0""",""
"","Zach Ertz","2019","TE","PHI","2013","2","$805,000","$1,600,000","$6,291,500","0.032","$8,000,000","$8,500,000","5","$42,500,000","$36,261,405","2022","2016","25","29","250","6'5""",""
"","Brian Winters","2019","G","NYJ","2013","3","$6,000,000","$0","$6,281,250","0.031","$6,281,250","$7,250,000","4","$29,000,000","$25,352,352","2021","2016","24","28","320","6'4""",""
"","Byron Jones","2019","CB","DAL","2015","1","$6,266,000","$0","$6,266,000","0.031","$6,309,112","$2,150,485","4","$8,601,941","$15,018,308","2020","2015","22","27","205","6'0""",""
"","Kyle Van Noy","2019","ILB","NE","2014","2","$4,250,000","$1,166,668","$6,260,418","0.031","$5,093,750","$5,878,548","2","$11,757,095","$16,290,971","2020","2017","25","28","250","6'3""",""
"","Bradley Chubb","2019","OLB","DEN","2018","1","$570,000","$4,478,407","$6,198,009","0.032","$1,726,881","$6,817,810","4","$27,271,241","$20,153,005","2023","2018","21","23","275","6'4""",""
"","Michael Thomas","2019","WR","NO","2016","2","$1,648,043","$4,480,722","$6,128,765","0.032","$11,648,043","$19,250,000","5","$96,250,000","$15,757,442","2025","2019","25","26","212","6'3""",""
"","Nick Bosa","2019","DE","SF","2019","1","$495,000","$5,605,339","$6,100,339","0.026","$22,916,356","$8,387,966","4","$33,551,865","$22,916,356","2024","2019","21","22","266","6'4""",""
"","Vernon Davis","2019","TE","WAS","2006","1","$4,700,000","$1,333,334","$6,095,834","0.032","$4,762,500","$5,000,000","3","$15,000,000","$78,681,846","2020","2017","32","35","250","6'3""",""
"","C.J. Uzomah","2019","TE","CIN","2015","5","$1,500,000","$1,083,333","$6,083,333","0.031","$8,278,291","$6,100,000","3","$18,300,000","$10,771,053","2022","2019","25","26","260","6'6""",""
"","Jamal Adams","2019","SS","NYJ","2017","1","$645,000","$3,582,038","$6,070,566","0.030","$2,488,528","$5,564,685","4","$22,258,738","$18,758,446","2022","2017","21","24","213","6'1""",""
"","Alshon Jeffery","2019","WR","PHI","2012","2","$930,000","$1,250,000","$6,069,000","0.031","$11,750,000","$13,000,000","4","$52,000,000","$51,501,459","2022","2017","26","29","218","6'3""",""
"","Tyler Boyd","2019","WR","CIN","2016","2","$2,030,769","$1,724,358","$6,055,127","0.031","$11,365,615","$10,750,000","4","$43,000,000","$14,593,815","2024","2019","24","25","203","6'2""",""
"","Preston Smith","2019","OLB","GB","2015","2","$850,000","$4,000,000","$6,000,000","0.030","$18,000,000","$13,000,000","4","$52,000,000","$23,956,760","2023","2019","26","27","265","6'5""",""
"","Daryl Williams","2019","RT","CAR","2015","4","$2,250,000","$3,000,000","$6,000,000","0.031","$6,033,611","$6,000,000","1","$6,000,000","$10,478,158","2020","2019","26","27","330","6'6""",""
"","Brandon Linder","2019","C","JAC","2014","3","$5,500,000","$0","$6,000,000","0.030","$6,000,000","$10,340,600","5","$51,703,000","$28,275,100","2023","2017","24","27","315","6'6""",""
"","Devon Kennard","2019","OLB","DET","2014","5","$3,500,000","$1,750,000","$5,975,000","0.031","$4,225,000","$5,750,000","3","$17,250,000","$15,660,906","2021","2018","26","28","256","6'3""",""
"","Shaq Mason","2019","G","NE","2015","4","$2,250,000","$2,400,000","$5,962,500","0.030","$4,812,500","$9,000,000","5","$45,000,000","$20,614,486","2024","2018","24","26","310","6'2""",""
"","Kareem Martin","2019","OLB","NYG","2014","3","$3,250,000","$1,166,666","$5,941,666","0.030","$4,775,000","$5,000,000","3","$15,000,000","$13,558,424","2021","2018","25","27","272","6'6""",""
"","Tyrann Mathieu","2019","FS","KC","2013","3","$850,000","$4,933,333","$5,933,333","0.031","$15,800,000","$14,000,000","3","$42,000,000","$46,861,740","2022","2019","26","27","190","5'9""",""
"","Quinnen Williams","2019","DT","NYJ","2019","1","$495,000","$5,419,431","$5,914,431","0.029","$16,753,293","$8,132,343","4","$32,529,371","$16,753,293","2024","2019","21","22","303","6'3""",""
"","Adrian Amos","2019","FS","GB","2015","5","$1,250,000","$2,750,000","$5,900,000","0.030","$14,150,000","$9,000,000","4","$36,000,000","$18,146,438","2023","2019","25","26","214","6'0""",""
"","Bobby Hart","2019","RT","CIN","2015","7","$900,000","$1,000,000","$5,900,000","0.030","$7,941,115","$5,383,333","3","$16,150,000","$10,109,238","2022","2019","24","25","310","6'5""",""
"","Kyle Juszczyk","2019","FB","SF","2013","4","$4,200,000","$1,250,000","$5,850,000","0.025","$4,600,000","$5,250,000","4","$21,000,000","$18,025,148","2021","2017","25","28","235","6'1""",""
"","DeForest Buckner","2019","DT","SF","2016","1","$720,000","$2,857,455","$5,788,044","0.025","$2,930,589","$4,547,749","4","$18,190,995","$18,190,992","2021","2016","21","25","295","6'7""",""
"","Jerick McKinnon","2019","RB","SF","2014","3","$3,700,000","$2,000,000","$5,750,000","0.025","$3,750,000","$7,500,000","4","$30,000,000","$19,145,307","2022","2018","25","27","205","5'9""",""
"","Vance McDonald","2019","TE","PIT","2013","2","$4,200,000","$0","$5,733,750","0.028","$5,006,250","$6,550,000","3","$19,650,000","$22,910,444","2022","2016","25","29","267","6'4""",""
"","Clelin Ferrell","2019","DE","OAK","2019","1","$495,000","$5,206,966","$5,701,966","0.030","$21,322,864","$7,840,204","4","$31,360,816","$21,322,864","2024","2019","21","22","265","6'4""",""
"","A.J. Klein","2019","ILB","NO","2013","5","$4,100,000","$1,000,000","$5,675,000","0.030","$4,675,000","$6,000,000","4","$24,000,000","$17,162,560","2020","2017","25","28","240","6'1""",""
